season,episode,title,restaurant,location,air_date,latitude,longitude
24,13,"Smoked, Grilled, and Fried",Commonwealth,"Modesto, California",2016-05-26,37.6390972,-120.9968782
24,13,"Smoked, Grilled, and Fried",Miami Smokers,"Miami, Florida",2016-05-26,25.7742658,-80.1936589
24,13,"Smoked, Grilled, and Fried",Smitty's Wings & Things,"Stockton, California",2016-05-26,37.9577016,-121.2907796
24,14,Cruisin' in Cuba,El Figaro,"Havana, Cuba",2016-06-03,23.135305,-82.3589631
24,14,Cruisin' in Cuba,Nazdarovie,"Havana, Cuba",2016-06-03,23.135305,-82.3589631
24,14,Cruisin' in Cuba,Restaurante Fonda Paladar la Paila,"Havana, Cuba",2016-06-03,23.135305,-82.3589631
24,15,Havana Hot Spots,Al Carbon,"Havana, Cuba",2016-06-10,23.135305,-82.3589631
24,15,Havana Hot Spots,La Catedral,"Havana, Cuba",2016-06-10,23.135305,-82.3589631
24,15,Havana Hot Spots,Casa Abel,"Havana, Cuba",2016-06-10,23.135305,-82.3589631
24,16,Great Gear,Gian's Deli,"Stockton, California",2016-06-17,37.9577016,-121.2907796
24,16,Great Gear,The Outrigger Pizza Company,"Kihei, Hawaii",2016-06-17,20.7476261,-156.4549898
24,16,Great Gear,CatHead's BBQ,"San Francisco, California",2016-06-17,37.7790262,-122.4199061
25,1,Soakin' Up Maui,Da Kitchen,"Kahului, Hawaii",2016-07-01,20.8747708,-156.4529829390927
25,1,Soakin' Up Maui,Fat Daddy's Smokehouse,"Kihei, Hawaii",2016-07-01,20.7476261,-156.4549898
25,1,Soakin' Up Maui,Like Poke,"Kahului, Hawaii",2016-07-01,20.8747708,-156.4529829390927
25,2,"Asia, Africa and India",Radio Africa & Kitchen,"San Francisco, California",2016-07-08,37.7790262,-122.4199061
25,2,"Asia, Africa and India",Belly & Snout,"Los Angeles, California",2016-07-08,34.0536909,-118.2427666
25,2,"Asia, Africa and India",Gandhi Mahal Restaurant,"Minneapolis, Minnesota",2016-07-08,44.9772995,-93.2654692
25,3,"Creole, Cold Cuts and Crepes",Star Noodle,"Lahaina, Hawaii",2016-07-15,20.8738769,-156.6776784
25,3,"Creole, Cold Cuts and Crepes",The Herbivorous Butcher,"Minneapolis, Minnesota",2016-07-15,44.9772995,-93.2654692
25,3,"Creole, Cold Cuts and Crepes",Harold & Belle's,"Los Angeles, California",2016-07-15,34.0536909,-118.2427666
25,4,Chew and Brew,Surly Brewing Company,"Minneapolis, Minnesota",2016-08-05,44.9772995,-93.2654692
25,4,Chew and Brew,The Local,"Coral Gables, Florida",2016-08-05,25.72149,-80.2683838
25,4,Chew and Brew,Delancey Pizzeria & Bar,"Hollywood, California",2016-08-05,34.0980031,-118.3295232
25,5,Global Greats,The Original Barone's Famous Italian,"Valley Glen, California",2016-08-12,34.1826379,-118.4138666
25,5,Global Greats,Miso Phat Sushi,"Kihei, Hawaii",2016-08-12,20.7476261,-156.4549898
25,5,Global Greats,Holy Land,"Minneapolis, Minnesota",2016-08-12,44.9772995,-93.2654692
25,6,"Sausage, Seafood and Shawarma",Street Food 360,"Portsmouth, New Hampshire",2016-09-09,43.0717552,-70.7625532
25,6,"Sausage, Seafood and Shawarma",Ivan's Cookhouse,"North Miami Beach, Florida",2016-09-09,25.9331488,-80.1625463
25,6,"Sausage, Seafood and Shawarma",Red Wagon Pizza Company,"Minneapolis, Minnesota",2016-09-09,44.9772995,-93.2654692
25,7,Cosmopolitan Comfort,Azla Ethiopian Vegan,"Los Angeles, California",2016-09-16,34.0536909,-118.2427666
25,7,Cosmopolitan Comfort,Prairie Dogs,"Minneapolis, Minnesota",2016-09-16,44.9772995,-93.2654692
25,7,Cosmopolitan Comfort,Moxy,"Portsmouth, New Hampshire",2016-09-16,43.0717552,-70.7625532
25,8,"Burgers, Buns and Bagels",The Kitchen,"Portsmouth, New Hampshire",2016-10-07,43.0717552,-70.7625532
25,8,"Burgers, Buns and Bagels",Bagel Street,"Plainsboro Township, New Jersey",2016-10-07,40.3329935,-74.58525122985436
25,8,"Burgers, Buns and Bagels",The Bun Shop,"Los Angeles, California",2016-10-07,34.0536909,-118.2427666
25,9,"Big Food, Small Towns",Vincentown Diner,"Vincentown, New Jersey",2016-10-14,39.9340023,-74.7484938
25,9,"Big Food, Small Towns",Rocky Hill Inn,"Rocky Hill, New Jersey",2016-10-14,40.3998283,-74.6343244
25,9,"Big Food, Small Towns",Tuckaway Tavern & Butchery,"Raymond, New Hampshire",2016-10-14,43.0361961,-71.1833951
25,10,From Port to Port,Vida Cantina,"Portsmouth, New Hampshire",2016-11-04,43.0717552,-70.7625532
25,10,From Port to Port,Ataula,"Portland, Oregon",2016-11-04,45.5202471,-122.6741949
25,10,From Port to Port,P's & Q's Market,"Portland, Oregon",2016-11-04,45.5202471,-122.6741949
25,11,Turkey-giving,45 Market Street Bakery & Cafe,"Somersworth, New Hampshire",2016-11-18,43.2513865,-70.8903607
25,11,Turkey-giving,The Table Cafe,"Louisville, Kentucky",2016-11-18,38.2542376,-85.759407
25,11,Turkey-giving,Jammin' Crepes,"Princeton, New Jersey",2016-11-18,40.3492744,-74.6592958
25,12,"Brunch, Bologna and Burgers",Gralehaus,"Louisville, Kentucky",2016-12-02,38.2542376,-85.759407
25,12,"Brunch, Bologna and Burgers",The Original,"Portland, Oregon",2016-12-02,45.5202471,-122.6741949
25,12,"Brunch, Bologna and Burgers",Grind Burger Kitchen,"Louisville, Kentucky",2016-12-02,38.2542376,-85.759407
25,13,Carnivore Creations,"Momma's Mustard, Pickles & BBQ","Louisville, Kentucky",2016-12-23,38.2542376,-85.759407
25,13,Carnivore Creations,Jersey Girl Cafe,"Hamilton Township, New Jersey",2016-12-23,40.2041625,-74.67932438979872
25,13,Carnivore Creations,Tails & Trotters,"Portland, Oregon",2016-12-23,45.5202471,-122.6741949
26,1,Belly Up to Barcelona,Cal Boter,"Barcelona, Spain",2017-01-06,41.3828939,2.1774322
26,1,Belly Up to Barcelona,Can Conesa,"Barcelona, Spain",2017-01-06,41.3828939,2.1774322
26,1,Belly Up to Barcelona,Pulperia A Gudiña,"Barcelona, Spain",2017-01-06,41.3828939,2.1774322
26,2,A Sampling of Spain,Can Vilaro,"Barcelona, Spain",2017-01-13,41.3828939,2.1774322
26,2,A Sampling of Spain,El Pacifico,"Barcelona, Spain",2017-01-13,41.3828939,2.1774322
26,2,A Sampling of Spain,Bar Morryssom,"Barcelona, Spain",2017-01-13,41.3828939,2.1774322
26,3,Mega Mouthfuls,The Seafood Lady,"Louisville, Kentucky",2017-01-20,38.2542376,-85.759407
26,3,Mega Mouthfuls,Dolce & Clemente's,"Robbinsville, New Jersey",2017-01-20,40.223825250000004,-74.58928428901505
26,3,Mega Mouthfuls,Matt's BBQ,"Portland, Oregon",2017-01-20,45.5202471,-122.6741949
26,4,"Swiss, Sandwiches and Sausage",Swiss Hibiscus,"Portland, Oregon",2017-02-10,45.5202471,-122.6741949
26,4,"Swiss, Sandwiches and Sausage",Papi Queso Food Truck,"Charlotte, North Carolina",2017-02-10,35.2270869,-80.8431268
26,4,"Swiss, Sandwiches and Sausage",JJ's Red Hots,"Charlotte, North Carolina",2017-02-10,35.2270869,-80.8431268
26,5,"Beef, Lamb and Pig",Irish Rover,"Louisville, Kentucky",2017-02-17,38.2542376,-85.759407
26,5,"Beef, Lamb and Pig",The Improper Pig,"Charlotte, North Carolina",2017-02-17,35.2270869,-80.8431268
26,5,"Beef, Lamb and Pig",Bang Bang Burgers,"Charlotte, North Carolina",2017-02-17,35.2270869,-80.8431268
26,6,Kickin' It in Cancun,Guy Fieri's Playa del Carmen Kitchen & Bar,"Playa del Carmen, Mexico",2017-03-17,20.6308643,-87.0779503
26,6,Kickin' It in Cancun,Mora Mora,"Cancun, Mexico",2017-03-17,21.1617854,-86.8510468
26,6,Kickin' It in Cancun,El Rincon de los Antojos,"Cancun, Mexico",2017-03-17,21.1617854,-86.8510468
26,7,Not Your Typical Joints,Q-Shi,"Spring, Texas",2017-03-24,31.8160381,-99.5120986
26,7,Not Your Typical Joints,Fud at Salud,"Charlotte, North Carolina",2017-03-24,35.2270869,-80.8431268
26,7,Not Your Typical Joints,El Fish Fritanga,"Cancun, Mexico",2017-03-24,21.1617854,-86.8510468
26,8,From North to South America,Pinchez Tacos,"Cancun, Mexico",2017-03-31,21.1617854,-86.8510468
26,8,From North to South America,Heist Brewery,"Charlotte, North Carolina",2017-03-31,35.2270869,-80.8431268
26,8,From North to South America,The Original Marini's Empanada House,"Houston, Texas",2017-03-31,29.7589382,-95.3676974
26,9,Goin' International,Cafe Lili,"Houston, Texas",2017-04-07,29.7589382,-95.3676974
26,9,Goin' International,The Surfin' Burrito,"Cancun, Mexico",2017-04-07,21.1617854,-86.8510468
26,9,Goin' International,Cool Runnings Jamaican Grill,"Houston, Texas",2017-04-07,29.7589382,-95.3676974
26,10,Wonder Women,The Meatball Stoppe,"Orlando, Florida",2017-04-21,28.5421109,-81.3790304
26,10,Wonder Women,Se7en Bites Bakeshop,"Orlando, Florida",2017-04-21,28.5421109,-81.3790304
26,10,Wonder Women,Irma's Original,"Houston, Texas",2017-04-21,29.7589382,-95.3676974
26,11,Multicultural Cooking,Willie's Pinchos,"Orlando, Florida",2017-04-28,28.5421109,-81.3790304
26,11,Multicultural Cooking,The Pastrami Project,"Orlando, Florida",2017-04-28,28.5421109,-81.3790304
26,11,Multicultural Cooking,Cuchara Restaurant,"Houston, Texas",2017-04-28,29.7589382,-95.3676974
26,12,"Turkey, Taters and Dogs",Mrs. Potato,"Orlando, Florida",2017-05-12,28.5421109,-81.3790304
26,12,"Turkey, Taters and Dogs",Fat One's Hot Dogs and Italian Ice,"Orlando, Florida",2017-05-12,28.5421109,-81.3790304
26,12,"Turkey, Taters and Dogs",Sherman's Deli & Bakery,"Palm Springs, California",2017-05-12,33.8246269,-116.540303
26,13,"Burgers, Beef and Barbecue",HoBo's BBQ,"Temecula, California",2017-05-26,33.4946353,-117.1473661
26,13,"Burgers, Beef and Barbecue",Saigon Noodle and Grill,"Orlando, Florida",2017-05-26,28.5421109,-81.3790304
26,13,"Burgers, Beef and Barbecue",Grill-a-Burger,"Palm Desert, California",2017-05-26,33.7288179,-116.3825711
26,14,Chicken Trifecta,Fleetwood's on Front St.,"Lahaina, Hawaii",2017-06-09,20.8738769,-156.6776784
26,14,Chicken Trifecta,Thai Mee Up,"Kahului, Hawaii",2017-06-09,20.8747708,-156.4529829390927
26,14,Chicken Trifecta,Frankinbun,"Palm Springs, California",2017-06-09,33.8246269,-116.540303
26,15,From Spicy to Icy,Zobo & Meester's,"Cathedral City, California",2017-06-16,33.822998049999995,-116.4668702427116
26,15,From Spicy to Icy,Down the Hatch Maui,"Lahaina, Hawaii",2017-06-16,20.8738769,-156.6776784
26,15,From Spicy to Icy,The Dirty Buffalo,"Norfolk, Virginia",2017-06-16,36.8462923,-76.2929252
26,16,Island and Desert,Wilma & Frieda,"Palm Desert, California",2017-06-30,33.7288179,-116.3825711
26,16,Island and Desert,Carib Shack,"Virginia Beach, Virginia",2017-06-30,36.8529841,-75.9774183
26,16,Island and Desert,Maui Brick Oven,"Kihei, Hawaii",2017-06-30,20.7476261,-156.4549898
27,1,"Sandwiches, Spaetzle and Sticky Wings",Alkaline,"Norfolk, Virginia",2017-07-07,36.8462923,-76.2929252
27,1,"Sandwiches, Spaetzle and Sticky Wings",Pendulum Fine Meats,"Norfolk, Virginia",2017-07-07,36.8462923,-76.2929252
27,1,"Sandwiches, Spaetzle and Sticky Wings",Brigit & Bernard's Garden Cafe,"Kahului, Hawaii",2017-07-07,20.8747708,-156.4529829390927
27,2,Flavor Adventure,Maui Fresh Streatery,"Kahului, Hawaii",2017-07-14,20.8747708,-156.4529829390927
27,2,Flavor Adventure,ediBOL,"Los Angeles, California",2017-07-14,34.0536909,-118.2427666
27,2,Flavor Adventure,Jessy's Tienda y Taqueria,"Norfolk, Virginia",2017-07-14,36.8462923,-76.2929252
27,3,"Barbecue, Batter and Beer Can Chicken",Three's Bar and Grill,"Kihei, Hawaii",2017-07-21,20.7476261,-156.4549898
27,3,"Barbecue, Batter and Beer Can Chicken",BatterFish,"Santa Monica, California",2017-07-21,34.0250724,-118.4965129
27,3,"Barbecue, Batter and Beer Can Chicken",Horse Thief BBQ,"Los Angeles, California",2017-07-21,34.0536909,-118.2427666
27,4,Ocean Coasts and Great Lakes,La Tostaderia,"Los Angeles, California",2017-09-15,34.0536909,-118.2427666
27,4,Ocean Coasts and Great Lakes,The Grilled Cheese Bistro,"Norfolk, Virginia",2017-09-15,36.8462923,-76.2929252
27,4,Ocean Coasts and Great Lakes,Meat Southern BBQ & Carnivore Cuisine,"Lansing, Michigan",2017-09-15,42.7337712,-84.5553805
27,5,A Passport of Flavor,La Panaderia,"San Antonio, Texas",2017-09-22,29.4246002,-98.4951405
27,5,A Passport of Flavor,Capital City BBQ,"Lansing, Michigan",2017-09-22,42.7337712,-84.5553805
27,5,A Passport of Flavor,Zaytoon Mediterranean,"Lansing, Michigan",2017-09-22,42.7337712,-84.5553805
27,6,"Old Faces, New Places",Fat Olives,"Flagstaff, Arizona",2017-10-06,35.1987522,-111.6518229
27,6,"Old Faces, New Places",Sunset Pointe,"Fairhope, Alabama",2017-10-06,30.507956,-87.89742922432941
27,6,"Old Faces, New Places",Blackbrick,"Miami, Florida",2017-10-06,25.7742658,-80.1936589
27,7,From Pied to Fried,Buya Ramen,"St. Petersburg, Florida",2017-10-13,27.7703796,-82.6695085
27,7,From Pied to Fried,Eastside Fish Fry & Grill,"Lansing, Michigan",2017-10-13,42.7337712,-84.5553805
27,7,From Pied to Fried,Bourrée,"New Orleans, Louisiana",2017-10-13,29.9499323,-90.0701156
27,8,Sammies and Spice,The Roost,"Longmont, Colorado",2017-11-10,40.1672117,-105.1019287
27,8,Sammies and Spice,Loops,"Columbus, Ohio",2017-11-10,39.9622601,-83.0007065
27,8,Sammies and Spice,Jitlada Restaurant,"Los Angeles, California",2017-11-10,34.0536909,-118.2427666
27,9,College-Town Champs,Pierogi Mountain,"Columbus, Ohio",2017-11-17,39.9622601,-83.0007065
27,9,College-Town Champs,Ray Ray's Hog Pit,"Columbus, Ohio",2017-11-17,39.9622601,-83.0007065
27,9,College-Town Champs,Aloy Thai Cuisine,"Boulder, Colorado",2017-11-17,40.0149856,-105.2705456
27,10,"Breakfast, Brisket and Belly",Nighthawk Breakfast Bar,"Venice, California",2017-12-15,33.995044,-118.4668875
27,10,"Breakfast, Brisket and Belly",Sweet Carrot,"Columbus, Ohio",2017-12-15,39.9622601,-83.0007065
27,10,"Breakfast, Brisket and Belly",Bootleggers Modern America Smokehouse,"Scottsdale, Arizona",2017-12-15,33.4942189,-111.9260184
27,11,"Poutine, Pizza and Pork",Samples Restaurant,"Longmont, Colorado",2018-01-05,40.1672117,-105.1019287
27,11,"Poutine, Pizza and Pork",Tutta's Pizza,"Dallas, Texas",2018-01-05,32.7762719,-96.7968559
27,11,"Poutine, Pizza and Pork",Slanted Rice Vietnamese Bistro,"Scottsdale, Arizona",2018-01-05,33.4942189,-111.9260184
28,1,Mom's Kitchen,Zoe Ma Ma,"Boulder, Colorado",2017-12-22,40.0149856,-105.2705456
28,1,Mom's Kitchen,Ena's Caribbean Kitchen,"Columbus, Ohio",2017-12-22,39.9622601,-83.0007065
28,1,Mom's Kitchen,Republica Empanada,"Mesa, Arizona",2017-12-22,33.4151117,-111.8314773
28,2,Delicious Discoveries,Momo Ghar,"Columbus, Ohio",2018-01-19,39.9622601,-83.0007065
28,2,Delicious Discoveries,Tacos Mariachi,"Dallas, Texas",2018-01-19,32.7762719,-96.7968559
28,2,Delicious Discoveries,Nora Restaurant and Bar,"Dallas, Texas",2018-01-19,32.7762719,-96.7968559
28,3,Bird and Beef,The Post Brewing Company,"Longmont, Colorado",2018-02-02,40.1672117,-105.1019287
28,3,Bird and Beef,One90 Smoked Meats,"Dallas, Texas",2018-02-02,32.7762719,-96.7968559
28,3,Bird and Beef,Tacos Chiwas,"Phoenix, Arizona",2018-02-02,33.4484367,-112.0741417
28,4,All Kinds of Comfort,Grubstak,"Gilbert, Arizona",2018-02-18,33.3527632,-111.7890373
28,4,All Kinds of Comfort,Audrey Jane's Pizza Garage,"Boulder, Colorado",2018-02-18,40.0149856,-105.2705456
28,4,All Kinds of Comfort,Whistle Britches,"Dallas, Texas",2018-02-18,32.7762719,-96.7968559
28,5,Rollin' in the Dough,Aloha Kitchen,"Mesa, Arizona",2018-03-02,33.4151117,-111.8314773
28,5,Rollin' in the Dough,Renee's Organic Oven,"Tucson, Arizona",2018-03-02,32.2228765,-110.9748477
28,5,Rollin' in the Dough,Mojo Donuts and Fried Chicken,"Miami, Florida",2018-03-02,25.7742658,-80.1936589
28,6,International Intrigue,CrushCraft Thai Street Eats,"Dallas, Texas",2018-03-09,32.7762719,-96.7968559
28,6,International Intrigue,Milly's Empanada Factory,"Miami, Florida",2018-03-09,25.7742658,-80.1936589
28,6,International Intrigue,Zeman's,"Tucson, Arizona",2018-03-09,32.2228765,-110.9748477
28,7,Lights-Out Latin,Mr. & Mrs. Bun,"Miami, Florida",2018-03-30,25.7742658,-80.1936589
28,7,Lights-Out Latin,Ceviche's,"Wilmington, North Carolina",2018-03-30,34.2257282,-77.9447107
28,7,Lights-Out Latin,Cafe Tumerico,"Tucson, Arizona",2018-03-30,32.2228765,-110.9748477
28,8,"Pizza, Pork and Peru",The Cosmos,"Lansing, Michigan",2018-04-06,42.7337712,-84.5553805
28,8,"Pizza, Pork and Peru",Copper Penny,"Wilmington, North Carolina",2018-04-06,34.2257282,-77.9447107
28,8,"Pizza, Pork and Peru",Inca's Peruvian Cuisine,"Tucson, Arizona",2018-04-06,32.2228765,-110.9748477
28,9,Seafood and Savory,Something Fishy Seafood Restaurant,"Wilmington, North Carolina",2018-04-27,34.2257282,-77.9447107
28,9,Seafood and Savory,The Purple Carrot,"Okemos, Michigan",2018-04-27,42.7220755,-84.4275232
28,9,Seafood and Savory,Chef Alisah's Restaurant,"Tucson, Arizona",2018-04-27,32.2228765,-110.9748477
28,10,Grab and Grub,Doce Provisions,"Miami, Florida",2018-05-04,25.7742658,-80.1936589
28,10,Grab and Grub,Rocco's Little Chicago,"Tucson, Arizona",2018-05-04,32.2228765,-110.9748477
28,10,Grab and Grub,Fork-n-Cork,"Wilmington, North Carolina",2018-05-04,34.2257282,-77.9447107
28,11,BBQ Bites and Southern Flavor,Wood Shop BBQ,"Seattle, Washington",2018-05-25,47.6038321,-122.3300624
28,11,BBQ Bites and Southern Flavor,Cast Iron Kitchen,"Wilmington, North Carolina",2018-05-25,34.2257282,-77.9447107
28,11,BBQ Bites and Southern Flavor,Southern Cafe,"Oakland, California",2018-05-25,37.8044557,-122.2713563
28,12,"East Coast, West Coast",Calafia Cafe,"Palo Alto, California",2018-06-08,37.4443293,-122.1598465
28,12,"East Coast, West Coast",Sweet n Savory Cafe,"Wilmington, North Carolina",2018-06-08,34.2257282,-77.9447107
28,12,"East Coast, West Coast",W.E.P.A.! at Brix 581,"Oakland, California",2018-06-08,37.8044557,-122.2713563
28,13,"Italian, Hawaiian and Colombian",Umekes Fishmarket Bar & Grill,"Kailua-Kona, Hawaii",2018-06-29,19.641941,-155.996933
28,13,"Italian, Hawaiian and Colombian",Pazzo,"San Carlos, California",2018-06-29,37.504936,-122.2618236
28,13,"Italian, Hawaiian and Colombian",LOBA Restaurant,"Miami, Florida",2018-06-29,25.7742658,-80.1936589
28,14,Playin' Chicken,Scolari's Good Eats,"Alameda, California",2018-07-06,37.6090291,-121.899142
28,14,Playin' Chicken,Pizzeria Credo,"Seattle, Washington",2018-07-06,47.6038321,-122.3300624
28,14,Playin' Chicken,Foster's Kitchen,"Kailua-Kona, Hawaii",2018-07-06,19.641941,-155.996933
28,15,On the Hook and In the Bun,The Red Door,"Seattle, Washington",2018-07-27,47.6038321,-122.3300624
28,15,On the Hook and In the Bun,Rebel Kitchen,"Kealakekua, Hawaii",2018-07-27,19.517728,-155.921402
28,15,On the Hook and In the Bun,Grand Harbor,"San Francisco, California",2018-07-27,37.7790262,-122.4199061
28,16,Fusion of Flavors,Saucy Porka,"Chicago, Illinois",2018-08-03,41.8755616,-87.6244212
28,16,Fusion of Flavors,Sisters and Brothers Bar,"Seattle, Washington",2018-08-03,47.6038321,-122.3300624
28,16,Fusion of Flavors,Island Lava Java,"Kailua-Kona, Hawaii",2018-08-03,19.641941,-155.996933
28,17,Tasty Traditions,Piroshki on 3rd,"Seattle, Washington",2018-08-10,47.6038321,-122.3300624
28,17,Tasty Traditions,Kanaka Kava,"Kailua-Kona, Hawaii",2018-08-10,19.641941,-155.996933
28,17,Tasty Traditions,Manny's Cafeteria and Delicatessen,"Chicago, Illinois",2018-08-10,41.8755616,-87.6244212
28,18,Far East Flavorfest,Del Seoul,"Chicago, Illinois",2018-08-31,41.8755616,-87.6244212
28,18,Far East Flavorfest,Original Thai,"Kailua-Kona, Hawaii",2018-08-31,19.641941,-155.996933
28,18,Far East Flavorfest,Bok A Bok Fried Chicken & Biscuits,"Seattle, Washington",2018-08-31,47.6038321,-122.3300624
28,19,Culinary Journey,Broke Da Mouth Grindz,"Kailua-Kona, Hawaii",2018-09-07,19.641941,-155.996933
28,19,Culinary Journey,MFK,"Chicago, Illinois",2018-09-07,41.8755616,-87.6244212
28,19,Culinary Journey,Blue Toba,"Ashland, Oregon",2018-09-07,42.1972487,-122.7153995
29,1,From Pork to Pasta,Ruins,"Spokane, Washington",2018-09-21,47.6579425,-117.4212265
29,1,From Pork to Pasta,Bella Luna Cafe,"Chicago, Illinois",2018-09-21,41.8755616,-87.6244212
29,1,From Pork to Pasta,Sun Wah BBQ,"Chicago, Illinois",2018-09-21,41.8755616,-87.6244212
29,2,"Sandwiches, Southern and South of the Boarder",Roost Fried Chicken,"Bozeman, Montana",2018-09-28,45.6794293,-111.0440474
29,2,"Sandwiches, Southern and South of the Boarder",Nordic Smoke BBQ,"Spokane, Washington",2018-09-28,47.6579425,-117.4212265
29,2,"Sandwiches, Southern and South of the Boarder",Agave,"Ashland, Oregon",2018-09-28,42.1972487,-122.7153995
29,3,"Pretzels, Pork and Paella",Storm Castle Cafe,"Bozeman, Montana",2018-10-19,45.6794293,-111.0440474
29,3,"Pretzels, Pork and Paella",La Terraza Rum Longe,"Little Rock, Arkansas",2018-10-19,34.7464809,-92.2895948
29,3,"Pretzels, Pork and Paella",Flyway Brewing,"North Little Rock, Arkansas",2018-10-19,34.769536,-92.2670941
29,4,From Big Burgers to Little Italy,Zoftig Eatery,"Santa Rosa, California",2018-10-26,38.4404925,-122.7141049
29,4,From Big Burgers to Little Italy,Bruno's Little Italy,"Little Rock, Arkansas",2018-10-26,34.7464809,-92.2895948
29,4,From Big Burgers to Little Italy,North Bar,"Little Rock, Arkansas",2018-10-26,34.7464809,-92.2895948
29,5,Meaty Mashup,The Fold: Botanas & Bar,"Little Rock, Arkansas",2018-11-09,34.7464809,-92.2895948
29,5,Meaty Mashup,Simply Vietnam Express,"Santa Rosa, California",2018-11-09,38.4404925,-122.7141049
29,5,Meaty Mashup,Cochon Volant BBQ,"Sonoma, California",2018-11-09,38.5110803,-122.8473388
29,6,"Burgers, Bacon and BBQ",The Root Cafe,"Little Rock, Arkansas",2018-11-23,34.7464809,-92.2895948
29,6,"Burgers, Bacon and BBQ",Eight Noodle Shop,"Napa, California",2018-11-23,38.2971367,-122.2855293
29,6,"Burgers, Bacon and BBQ",Smoke Shack,"San Antonio, Texas",2018-11-23,29.4246002,-98.4951405
29,7,From Sandwiches to Stroganoff,Wrigleyville,"San Antonio, Texas",2018-11-30,29.4246002,-98.4951405
29,7,From Sandwiches to Stroganoff,Fat Tummy,"San Antonio, Texas",2018-11-30,29.4246002,-98.4951405
29,7,From Sandwiches to Stroganoff,Zazu Kitchen + Farm,"Sebastopol, California",2018-11-30,38.3845125,-122.8332501583744
29,8,Regional Recipes,Dignowity Meats,"San Antonio, Texas",2018-12-14,29.4246002,-98.4951405
29,8,Regional Recipes,Ma Harper's Creole Kitchen,"San Antonio, Texas",2018-12-14,29.4246002,-98.4951405
29,8,Regional Recipes,Taqueria Molcajetes,"Santa Rosa, California",2018-12-14,38.4404925,-122.7141049
29,9,Cultural Twist,Finn's Cafe,"Salt Lake City, Utah",,40.7596198,-111.8867975
29,9,Cultural Twist,Red's Chinese,"New Orleans, Louisiana",,29.9499323,-90.0701156
29,9,Cultural Twist,Curry Pizza,"West Valley City, Utah",,40.696629,-111.9867271
29,10,Handy Helpings,Hruska's Kolaches,"Salt Lake City, Utah",,40.7596198,-111.8867975
29,10,Handy Helpings,Proper Burger Company,"Salt Lake City, Utah",,40.7596198,-111.8867975
29,10,Handy Helpings,Rreal Tacos,"Atlanta, Georgia",,33.7490987,-84.3901849
29,11,'Round the World Roundup,Yakitori Jinbei,"Smyrna, Georgia",2019-02-08,33.883887,-84.5147454
29,11,'Round the World Roundup,OneTaco,"Austin, Texas",2019-02-08,30.2711286,-97.7436995
29,11,'Round the World Roundup,Laziz Kitchen,"Salt Lake City, Utah",2019-02-08,40.7596198,-111.8867975
29,12,Whole Lotta Comfort,Twisted Soul Cookhouse & Pours,"Atlanta, Georgia",2019-02-15,33.7490987,-84.3901849
29,12,Whole Lotta Comfort,Purgatory,"Salt Lake City, Utah",2019-02-15,40.7596198,-111.8867975
29,12,Whole Lotta Comfort,Valentina's,"Austin, Texas",2019-02-15,30.2711286,-97.7436995
29,13,Eating Up New Orleans,Piece of Meat,"New Orleans, Louisiana",2019-03-01,29.9499323,-90.0701156
29,13,Eating Up New Orleans,Seither's Seafood,"New Orleans, Louisiana",2019-03-01,29.9499323,-90.0701156
29,13,Eating Up New Orleans,Avery's on Tulane,"New Orleans, Louisiana",2019-03-01,29.9499323,-90.0701156
29,14,Sandwich Showcase,Holy Roller,"Austin, Texas",2019-02-22,30.2711286,-97.7436995
29,14,Sandwich Showcase,SLAB BBQ & Beer,"Austin, Texas",2019-02-22,30.2711286,-97.7436995
29,14,Sandwich Showcase,Vinny's Bakery,"Pasco, Washington",2019-02-22,46.2306739,-119.0921006
29,15,Southern to South American,Greens & Gravy,"Atlanta, Georgia",2019-03-08,33.7490987,-84.3901849
29,15,Southern to South American,Boteco,"Austin, Texas",2019-03-08,30.2711286,-97.7436995
29,15,Southern to South American,Porter's Real Barbecue,"Richland, Washington",2019-03-08,46.2804298,-119.2752055
29,16,Mega Meat and Sweet Treats,Hankook Taqueria,"Atlanta, Georgia",2019-03-29,33.7490987,-84.3901849
29,16,Mega Meat and Sweet Treats,Pieous,"Austin, Texas",2019-03-29,30.2711286,-97.7436995
29,16,Mega Meat and Sweet Treats,The Folded Pizza Pie,"Richland, Washington",2019-03-29,46.2804298,-119.2752055
29,17,"Belly, Beef and Bratwurst",Barley's Brewhub,"Kennewick, Washington",,46.2087066,-119.1199192
29,17,"Belly, Beef and Bratwurst",Fable Diner,"Vancouver, British Columbia",,49.2608724,-123.1139529
29,17,"Belly, Beef and Bratwurst",Pijiu Belly,"Atlanta, Georgia",,33.7490987,-84.3901849
29,18,Coming Together in Cali,Grana,"Chico, California",,39.7284945,-121.8374777
29,18,Coming Together in Cali,Upper Crust Bakery & Cafe,"Chico, California",,39.7284945,-121.8374777
29,18,Coming Together in Cali,The Banshee,"Chico, California",,39.7284945,-121.8374777
29,19,Burger and Breakfast,The Pie Hole,"Vancouver, British Columbia",,49.2608724,-123.1139529
29,19,Burger and Breakfast,Sin of Cortez,"Chico, California",,39.7284945,-121.8374777
29,19,Burger and Breakfast,Ethos Bakery & Cafe,"Richland, Washington",,46.2804298,-119.2752055
29,20,Not Your Everyday Eats,Frost Me Sweet Bakery & Bistro,"Richland, Washington",,46.2804298,-119.2752055
